MONSTER_TYPEID,NAME,CLASS,HP,ATK,DEF,RECOVER,VIOLENCE,STATUS_POISON,STATUS_WEAK,STATUS_SICK,STATUS_HURT,STATUS_PARALYSIS,STATUS_CURSE,SPARK_COIN,SPARK_SOUL,SKILL_BASE,ACTION_CNT_MIN,ACTION_CNT,AI,CATCH_ID,CATCH_RATE,CATCH_LEVEL_MIN,CATCH_LEVEL_MAX,IS_BOSS,
95011,950111,3,12959,336,352,440,1000,100,80,80,80,80,80,87,43,46001,2,3,0,10102,0,0,0,0,
95012,950121,3,12959,336,352,440,1000,100,80,80,80,80,80,87,43,46001,2,3,0,10120,0,0,0,0,
95013,950131,3,13929,341,357,447,1000,100,80,80,80,80,80,126,63,46001,2,3,0,10138,0,0,0,0,
95014,950141,3,14923,346,363,453,1000,100,80,80,80,80,80,162,81,46001,2,3,0,10139,0,0,0,0,
95015,950151,4,13929,341,357,447,1000,100,80,80,80,80,80,126,63,46001,2,3,0,10105,0,0,0,0,
95016,950161,4,13929,341,357,447,1000,100,80,80,80,80,80,126,63,46001,2,3,0,10123,0,0,0,0,
95017,950171,4,14923,346,363,453,1000,100,80,80,80,80,80,162,81,46001,2,3,0,10106,0,0,0,0,
95018,950181,2,15939,351,368,460,1000,100,80,80,80,80,80,197,98,46001,2,3,0,10133,0,0,0,0,
95019,950191,5,14923,346,363,453,1000,100,80,80,80,80,80,162,81,46001,2,3,0,10108,0,0,0,0,
95020,950201,4,14923,346,363,453,1000,100,80,80,80,80,80,162,81,46001,2,3,0,10123,0,0,0,0,
95021,950211,5,15939,351,368,460,1000,100,80,80,80,80,80,197,98,46001,2,3,0,10109,0,0,0,0,
95022,950221,2,16979,356,373,467,1000,100,80,80,80,80,80,230,115,46001,2,3,0,10133,0,0,0,0,
95023,950231,6,16979,356,373,467,1000,100,80,80,80,80,80,230,115,46001,2,3,0,10111,0,0,0,0,
95024,950241,6,17787,356,373,467,1000,100,80,80,80,80,80,261,130,46001,2,3,0,10129,0,0,0,0,
95025,950251,6,18861,361,379,473,1000,100,80,80,80,80,80,291,146,46001,2,3,0,10147,0,0,0,0,
95026,950261,6,19681,361,379,473,1000,100,80,80,80,80,80,321,160,46001,2,3,0,10148,0,0,0,0,
95027,950271,2,18861,361,379,473,1000,100,80,80,80,80,80,291,146,46001,2,3,0,10133,0,0,0,0,
95028,950281,3,19681,361,379,473,1000,100,80,80,80,80,80,321,160,46001,2,3,0,10121,0,0,0,0,
95029,950291,4,22198,391,410,513,1000,100,80,80,80,80,80,350,175,46001,2,3,0,10124,0,0,0,0,
95030,950301,6,22198,1100,410,513,1000,100,80,80,80,80,80,350,175,46001,2,3,0,10130,0,0,0,0,
95031,950311,3,22198,391,410,513,1000,100,80,80,80,80,80,350,175,46001,2,3,0,10139,0,0,0,0,
95032,950321,3,18861,361,379,473,1000,100,80,80,80,80,80,291,146,46001,2,3,0,10139,0,0,0,0,
95033,950331,3,18861,361,379,473,1000,100,80,80,80,80,80,291,146,46001,2,3,0,10099,0,0,0,0,
95034,950341,2,19681,361,379,473,1000,100,80,80,80,80,80,321,160,46001,2,3,0,10096,0,0,0,0,
95035,950351,6,22198,391,410,513,1000,100,80,80,80,80,80,350,175,46001,2,3,0,10111,0,0,0,0,
95036,950361,1,24509,416,435,544,1000,100,80,80,80,80,80,379,190,46001,2,3,0,10099,0,0,0,0,
95037,950371,1,22198,391,410,513,1000,100,80,80,80,80,80,350,175,46001,2,3,0,10153,0,0,0,0,
95038,950381,1,22198,391,410,513,1000,100,80,80,80,80,80,350,175,46001,2,3,0,10100,0,0,0,0,
95039,950391,2,22198,391,410,513,1000,100,80,80,80,80,80,350,175,46001,2,3,0,10096,0,0,0,0,
95040,950401,2,24509,416,435,544,1000,100,80,80,80,80,80,379,190,46001,2,3,0,10132,0,0,0,0,
95041,950411,2,26018,425,445,556,1000,100,80,80,80,80,80,409,204,46001,2,3,0,10097,0,0,0,0,
95042,950421,1,22198,391,410,513,1000,100,80,80,80,80,80,350,175,46001,2,3,0,10098,0,0,0,0,
95043,950431,3,24509,416,435,544,1000,100,80,80,80,80,80,379,190,46001,2,3,0,10102,0,0,0,0,
95044,950441,3,24509,416,435,544,1000,100,80,80,80,80,80,379,190,46001,2,3,0,10120,0,0,0,0,
95045,950451,3,26018,425,445,556,1000,100,80,80,80,80,80,409,204,46001,2,3,0,10138,0,0,0,0,
95046,950461,3,26981,425,445,556,1000,100,80,80,80,80,80,439,219,46001,2,3,0,10139,0,0,0,0,
95047,950471,4,24509,416,435,544,1000,100,80,80,80,80,80,379,190,46001,2,3,0,10105,0,0,0,0,
95048,950481,4,26018,425,445,556,1000,100,80,80,80,80,80,409,204,46001,2,3,0,10123,0,0,0,0,
95049,950491,4,26018,425,445,556,1000,100,80,80,80,80,80,409,204,46001,2,3,0,10106,0,0,0,0,
95050,950501,2,26981,425,445,556,1000,100,80,80,80,80,80,439,219,46001,2,3,0,10133,0,0,0,0,
95051,950511,5,28553,434,455,568,1000,100,80,80,80,80,80,470,235,46001,2,3,0,10108,0,0,0,0,
95052,950521,4,26018,425,445,556,1000,100,80,80,80,80,80,409,204,46001,2,3,0,10123,0,0,0,0,
95053,950531,5,26981,425,445,556,1000,100,80,80,80,80,80,439,219,46001,2,3,0,10109,0,0,0,0,
95054,950541,2,26981,425,445,556,1000,100,80,80,80,80,80,439,219,46001,2,3,0,10133,0,0,0,0,
95055,950551,6,28553,434,455,568,1000,100,80,80,80,80,80,470,235,46001,2,3,0,10111,0,0,0,0,
95056,950561,6,29938,440,461,576,1000,100,80,80,80,80,80,503,251,46001,2,3,0,10129,0,0,0,0,
95057,950571,6,26981,425,445,556,1000,100,80,80,80,80,80,439,219,46001,2,3,0,10147,0,0,0,0,
95058,950581,6,28553,434,455,568,1000,100,80,80,80,80,80,470,235,46001,2,3,0,10148,0,0,0,0,
95059,950591,2,28553,434,455,568,1000,100,80,80,80,80,80,470,235,46001,2,3,0,10133,0,0,0,0,
95060,950601,3,29938,440,461,576,1000,100,80,80,80,80,80,503,251,46001,2,3,0,10121,0,0,0,0,
95061,950611,4,31988,470,476,596,1000,100,80,80,80,80,80,537,269,46001,2,3,0,10124,0,0,0,0,
95062,950621,6,28553,434,455,568,1000,100,80,80,80,80,80,470,235,46001,2,3,0,10130,0,0,0,0,
95063,950631,3,29938,440,461,576,1000,100,80,80,80,80,80,503,251,46001,2,3,0,10139,0,0,0,0,
95064,950641,1,29938,440,461,576,1000,100,80,80,80,80,80,503,251,46001,2,3,0,10154,0,0,0,0,
95065,950651,1,31988,470,476,596,1000,100,80,80,80,80,80,537,269,46001,2,3,0,10099,0,0,0,0,
95066,950661,2,33441,492,483,603,1000,100,80,80,80,80,80,574,287,46001,2,3,0,10096,0,0,0,0,
95067,950671,6,35590,523,498,623,1000,100,80,80,80,80,80,613,306,46001,2,3,0,10111,0,0,0,0,
95068,950681,1,28553,434,455,568,1000,100,80,80,80,80,80,470,235,46001,2,3,0,10099,0,0,0,0,
95069,950691,1,29938,440,461,576,1000,100,80,80,80,80,80,503,251,46001,2,3,0,10153,0,0,0,0,
95070,950701,1,31988,470,476,596,1000,100,80,80,80,80,80,537,269,46001,2,3,0,10100,0,0,0,0,
95071,950711,2,33441,492,483,603,1000,100,80,80,80,80,80,574,287,46001,2,3,0,10096,0,0,0,0,
95072,950721,2,35590,523,498,623,1000,100,80,80,80,80,80,613,306,46001,2,3,0,10132,0,0,0,0,
95073,950731,2,29938,440,461,576,1000,100,80,80,80,80,80,503,251,46001,2,3,0,10097,0,0,0,0,
95074,950741,1,31988,470,476,596,1000,100,80,80,80,80,80,537,269,46001,2,3,0,10098,0,0,0,0,
95075,950751,3,33441,492,483,603,1000,100,80,80,80,80,80,574,287,46001,2,3,0,10102,0,0,0,0,
95076,950761,3,35590,523,498,623,1000,100,80,80,80,80,80,613,306,46001,2,3,0,10120,0,0,0,0,
95077,950771,3,37110,546,504,630,1000,100,80,80,80,80,80,655,327,46001,2,3,0,10138,0,0,0,0,
95078,950781,3,31988,470,476,596,1000,100,80,80,80,80,80,537,269,46001,2,3,0,10139,0,0,0,0,
95079,950791,4,33441,492,483,603,1000,100,80,80,80,80,80,574,287,46001,2,3,0,10105,0,0,0,0,
95080,950801,4,35590,523,498,623,1000,100,80,80,80,80,80,613,306,46001,2,3,0,10123,0,0,0,0,
95081,950811,4,37110,546,504,630,1000,100,80,80,80,80,80,655,327,46001,2,3,0,10106,0,0,0,0,
95082,950821,2,42143,620,556,695,1000,100,80,80,80,80,80,700,350,46001,2,3,0,10133,0,0,0,0,
95083,950831,5,33441,492,483,603,1000,100,80,80,80,80,80,574,287,46001,2,3,0,10108,0,0,0,0,
95084,950841,4,35590,523,498,623,1000,100,80,80,80,80,80,613,306,46001,2,3,0,10123,0,0,0,0,
95085,950851,5,37110,546,504,630,1000,100,80,80,80,80,80,655,327,46001,2,3,0,10109,0,0,0,0,
95086,950861,2,42143,620,556,695,1000,100,80,80,80,80,80,700,350,46001,2,3,0,10133,0,0,0,0,
95087,950871,6,43784,644,562,702,1000,100,80,80,80,80,80,748,374,46001,2,3,0,10111,0,0,0,0,
95088,950881,6,37110,546,504,630,1000,100,80,80,80,80,80,655,327,46001,2,3,0,10129,0,0,0,0,
95089,950891,6,37110,546,504,630,1000,100,80,80,80,80,80,655,327,46001,2,3,0,10147,0,0,0,0,
95090,950901,6,42143,620,556,695,1000,100,80,80,80,80,80,700,350,46001,2,3,0,10148,0,0,0,0,
95091,950911,2,43784,644,562,702,1000,100,80,80,80,80,80,748,374,46001,2,3,0,10133,0,0,0,0,
95092,950921,3,46065,678,575,719,1000,100,80,80,80,80,80,800,400,46001,2,3,0,10121,0,0,0,0,
95093,950931,4,42143,620,556,695,1000,100,80,80,80,80,80,700,350,46001,2,3,0,10124,0,0,0,0,
95094,950941,6,43784,644,562,702,1000,100,80,80,80,80,80,748,374,46001,2,3,0,10130,0,0,0,0,
95095,950951,3,43784,644,562,702,1000,100,80,80,80,80,80,748,374,46001,2,3,0,10139,0,0,0,0,
95096,950961,1,46065,678,575,719,1000,100,80,80,80,80,80,800,400,46001,2,3,0,10154,0,0,0,0,
95097,950971,1,48223,710,586,732,1000,100,80,80,80,80,80,857,428,46001,2,3,0,10099,0,0,0,0,
95098,950981,2,43784,644,562,702,1000,100,80,80,80,80,80,748,374,46001,2,3,0,10096,0,0,0,0,
95099,950991,6,46065,678,575,719,1000,100,80,80,80,80,80,800,400,46001,2,3,0,10111,0,0,0,0,
95100,951001,1,46065,678,575,719,1000,100,80,80,80,80,80,800,400,46001,2,3,0,10099,0,0,0,0,
95101,951011,1,48223,710,586,732,1000,100,80,80,80,80,80,857,428,46001,2,3,0,10153,0,0,0,0,
95102,951021,1,51061,752,605,756,1000,100,80,80,80,80,80,918,459,46001,2,3,0,10100,0,0,0,0,
95103,951031,2,56275,829,634,792,1000,100,80,80,80,80,80,1055,527,46001,2,3,0,10096,0,0,0,0,
95104,951041,2,42143,620,556,695,1000,100,80,80,80,80,80,700,350,46001,2,3,0,10132,0,0,0,0,
95105,951051,2,43784,644,562,702,1000,100,80,80,80,80,80,748,374,46001,2,3,0,10097,0,0,0,0,
95106,951061,1,46065,678,575,719,1000,100,80,80,80,80,80,800,400,46001,2,3,0,10098,0,0,0,0,
95107,951071,3,48223,710,586,732,1000,100,80,80,80,80,80,857,428,46001,2,3,0,10102,0,0,0,0,
95108,951081,3,51061,752,605,756,1000,100,80,80,80,80,80,918,459,46001,2,3,0,10120,0,0,0,0,
95109,951091,3,46065,678,575,719,1000,100,80,80,80,80,80,800,400,46001,2,3,0,10138,0,0,0,0,
95110,951101,3,46065,678,575,719,1000,100,80,80,80,80,80,800,400,46001,2,3,0,10139,0,0,0,0,
95111,951111,4,48223,710,586,732,1000,100,80,80,80,80,80,857,428,46001,2,3,0,10105,0,0,0,0,
95112,951121,4,51061,752,605,756,1000,100,80,80,80,80,80,918,459,46001,2,3,0,10123,0,0,0,0,
95113,951131,4,53322,786,616,769,1000,100,80,80,80,80,80,984,492,46001,2,3,0,10106,0,0,0,0,
95114,951141,2,48223,710,586,732,1000,100,80,80,80,80,80,857,428,46001,2,3,0,10133,0,0,0,0,
95115,951151,5,48223,710,586,732,1000,100,80,80,80,80,80,857,428,46001,2,3,0,10108,0,0,0,0,
95116,951161,4,51061,752,605,756,1000,100,80,80,80,80,80,918,459,46001,2,3,0,10123,0,0,0,0,
95117,951171,5,53322,786,616,769,1000,100,80,80,80,80,80,984,492,46001,2,3,0,10109,0,0,0,0,
95118,951181,2,56275,829,634,792,1000,100,80,80,80,80,80,1055,527,46001,2,3,0,10133,0,0,0,0,
95119,951191,6,51061,752,605,756,1000,100,80,80,80,80,80,918,459,46001,2,3,0,10111,0,0,0,0,
95120,951201,1,53322,786,616,769,1000,100,80,80,80,80,80,984,492,46001,2,3,0,10099,0,0,0,0,
95121,951211,2,53322,786,616,769,1000,100,80,80,80,80,80,984,492,46001,2,3,0,10096,0,0,0,0,
95122,951221,6,56275,829,634,792,1000,100,80,80,80,80,80,1055,527,46001,2,3,0,10111,0,0,0,0,
95123,951231,1,58638,865,645,806,1000,100,80,80,80,80,80,1132,566,46001,2,3,0,10099,0,0,0,0,
95124,951241,1,53322,786,616,769,1000,100,80,80,80,80,80,984,492,46001,2,3,0,10153,0,0,0,0,
95125,951251,1,56275,829,634,792,1000,100,80,80,80,80,80,1055,527,46001,2,3,0,10100,0,0,0,0,
95126,951261,2,58638,865,645,806,1000,100,80,80,80,80,80,1132,566,46001,2,3,0,10096,0,0,0,0,
95127,951271,2,58638,865,645,806,1000,100,80,80,80,80,80,1132,566,46001,2,3,0,10132,0,0,0,0,
95128,951281,2,61704,910,663,828,1000,100,80,80,80,80,80,1214,607,46001,2,3,0,10097,0,0,0,0,
95129,951291,1,56275,829,634,792,1000,100,80,80,80,80,80,1055,527,46001,2,3,0,10098,0,0,0,0,
95130,951301,3,58638,865,645,806,1000,100,80,80,80,80,80,1132,566,46001,2,3,0,10102,0,0,0,0,
95131,951311,3,61704,910,663,828,1000,100,80,80,80,80,80,1214,607,46001,2,3,0,10120,0,0,0,0,
95132,951321,3,63652,939,668,835,1000,100,80,80,80,80,80,1303,652,46001,2,3,0,10138,0,0,0,0,
95133,951331,3,63652,939,668,835,1000,100,80,80,80,80,80,1303,652,46001,2,3,0,10139,0,0,0,0,
95134,951341,4,58638,865,645,806,1000,100,80,80,80,80,80,1132,566,46001,2,3,0,10105,0,0,0,0,
95135,951351,4,61704,910,663,828,1000,100,80,80,80,80,80,1214,607,46001,2,3,0,10123,0,0,0,0,
95136,951361,4,63652,939,668,835,1000,100,80,80,80,80,80,1303,652,46001,2,3,0,10106,0,0,0,0,
95137,951371,2,69009,1018,708,885,1000,100,80,80,80,80,80,1399,699,46001,2,3,0,10133,0,0,0,0,
95138,951381,5,69009,1018,708,885,1000,100,80,80,80,80,80,1399,699,46001,2,3,0,10108,0,0,0,0,
95139,951391,4,78745,1162,742,928,1000,100,80,80,80,80,80,1855,927,46001,2,3,0,10123,0,0,0,0,
95140,951401,5,58638,865,645,806,1000,100,80,80,80,80,80,1132,566,46001,2,3,0,10109,0,0,0,0,
95141,951411,2,61704,910,663,828,1000,100,80,80,80,80,80,1214,607,46001,2,3,0,10133,0,0,0,0,
95142,951421,6,63652,939,668,835,1000,100,80,80,80,80,80,1303,652,46001,2,3,0,10111,0,0,0,0,
95143,951431,6,69009,1018,708,885,1000,100,80,80,80,80,80,1399,699,46001,2,3,0,10129,0,0,0,0,
95144,951441,6,71052,1048,713,892,1000,100,80,80,80,80,80,1501,751,46001,2,3,0,10147,0,0,0,0,
95145,951451,6,61704,910,663,828,1000,100,80,80,80,80,80,1214,607,46001,2,3,0,10148,0,0,0,0,
95146,951461,2,63652,939,668,835,1000,100,80,80,80,80,80,1303,652,46001,2,3,0,10133,0,0,0,0,
95147,951471,3,69009,1018,708,885,1000,100,80,80,80,80,80,1399,699,46001,2,3,0,10121,0,0,0,0,
95148,951481,4,71052,1048,713,892,1000,100,80,80,80,80,80,1501,751,46001,2,3,0,10124,0,0,0,0,
95149,951491,6,73814,1089,725,907,1000,100,80,80,80,80,80,1611,806,46001,2,3,0,10130,0,0,0,0,
95150,951501,3,69009,1018,708,885,1000,100,80,80,80,80,80,1399,699,46001,2,3,0,10139,0,0,0,0,
95151,951511,1,69009,1018,708,885,1000,100,80,80,80,80,80,1399,699,46001,2,3,0,10154,0,0,0,0,
95152,951521,1,71052,1048,713,892,1000,100,80,80,80,80,80,1501,751,46001,2,3,0,10099,0,0,0,0,
95153,951531,2,73814,1089,725,907,1000,100,80,80,80,80,80,1611,806,46001,2,3,0,10096,0,0,0,0,
95154,951541,6,75911,1120,730,913,1000,100,80,80,80,80,80,1729,864,46001,2,3,0,10111,0,0,0,0,
95155,951551,1,71052,1048,713,892,1000,100,80,80,80,80,80,1501,751,46001,2,3,0,10099,0,0,0,0,
95156,951561,1,71052,1048,713,892,1000,100,80,80,80,80,80,1501,751,46001,2,3,0,10153,0,0,0,0,
95157,951571,1,73814,1089,725,907,1000,100,80,80,80,80,80,1611,806,46001,2,3,0,10100,0,0,0,0,
95158,951581,2,75911,1120,730,913,1000,100,80,80,80,80,80,1729,864,46001,2,3,0,10096,0,0,0,0,
95159,951591,2,78745,1162,742,928,1000,100,80,80,80,80,80,1855,927,46001,2,3,0,10132,0,0,0,0,
95160,951601,2,73814,1089,725,907,1000,100,80,80,80,80,80,1611,806,46001,2,3,0,10097,0,0,0,0,
95161,951611,1,73814,1089,725,907,1000,100,80,80,80,80,80,1611,806,46001,2,3,0,10098,0,0,0,0,
95162,951621,3,78745,1162,742,928,1000,100,80,80,80,80,80,1855,927,46001,2,3,0,10102,0,0,0,0,
95163,951631,3,78745,1162,742,928,1000,100,80,80,80,80,80,1855,927,46001,2,3,0,10120,0,0,0,0,
95164,951641,3,80895,1194,747,934,1000,100,80,80,80,80,80,1989,994,46001,2,3,0,10138,0,0,0,0,
95165,951651,3,75911,1120,730,913,1000,100,80,80,80,80,80,1729,864,46001,2,3,0,10139,0,0,0,0,
95166,951661,4,75911,1120,730,913,1000,100,80,80,80,80,80,1729,864,46001,2,3,0,10105,0,0,0,0,
95167,951671,4,80895,1194,747,934,1000,100,80,80,80,80,80,1989,994,46001,2,3,0,10123,0,0,0,0,
95168,951681,4,80895,1194,747,934,1000,100,80,80,80,80,80,1989,994,46001,2,3,0,10106,0,0,0,0,
95169,951691,2,82977,1212,759,948,1000,100,80,80,80,80,80,2014,1007,46001,2,3,0,10133,0,0,0,0,
95170,951701,5,78745,1162,742,928,1000,100,80,80,80,80,80,1855,927,46001,2,3,0,10108,0,0,0,0,
95171,951711,4,78745,1162,742,928,1000,100,80,80,80,80,80,1855,927,46001,2,3,0,10123,0,0,0,0,
95172,951721,5,82977,1212,759,948,1000,100,80,80,80,80,80,2014,1007,46001,2,3,0,10109,0,0,0,0,
95173,951731,2,82977,1212,759,948,1000,100,80,80,80,80,80,2014,1007,46001,2,3,0,10133,0,0,0,0,
95174,951741,6,84346,1220,764,955,1000,100,80,80,80,80,80,2039,1019,46001,2,3,0,10111,0,0,0,0,
95175,951751,6,92445,1298,813,1016,1000,100,80,80,80,80,80,2114,1057,46001,2,3,0,10129,0,0,0,0,
95176,951761,6,78745,1162,742,928,1000,100,80,80,80,80,80,1855,927,46001,2,3,0,10147,0,0,0,0,
95177,951771,6,78745,1162,742,928,1000,100,80,80,80,80,80,1855,927,46001,2,3,0,10148,0,0,0,0,
95178,951781,2,80895,1194,747,934,1000,100,80,80,80,80,80,1989,994,46001,2,3,0,10133,0,0,0,0,
95179,951791,3,82977,1212,759,948,1000,100,80,80,80,80,80,2014,1007,46001,2,3,0,10121,0,0,0,0,
95180,951801,4,80895,1194,747,934,1000,100,80,80,80,80,80,1989,994,46001,2,3,0,10124,0,0,0,0,
95181,951811,6,80895,1194,747,934,1000,100,80,80,80,80,80,1989,994,46001,2,3,0,10130,0,0,0,0,
95182,951821,3,82977,1212,759,948,1000,100,80,80,80,80,80,2014,1007,46001,2,3,0,10139,0,0,0,0,
95183,951831,1,84346,1220,764,955,1000,100,80,80,80,80,80,2039,1019,46001,2,3,0,10154,0,0,0,0,
95184,951841,1,82977,1212,759,948,1000,100,80,80,80,80,80,2014,1007,46001,2,3,0,10099,0,0,0,0,
95185,951851,2,82977,1212,759,948,1000,100,80,80,80,80,80,2014,1007,46001,2,3,0,10096,0,0,0,0,
95186,951861,6,84346,1220,764,955,1000,100,80,80,80,80,80,2039,1019,46001,2,3,0,10111,0,0,0,0,
95187,951871,1,86453,1239,775,969,1000,100,80,80,80,80,80,2064,1032,46001,2,3,0,10099,0,0,0,0,
95188,951881,1,82977,1212,759,948,1000,100,80,80,80,80,80,2014,1007,46001,2,3,0,10153,0,0,0,0,
95189,951891,1,84346,1220,764,955,1000,100,80,80,80,80,80,2039,1019,46001,2,3,0,10100,0,0,0,0,
95190,951901,2,84346,1220,764,955,1000,100,80,80,80,80,80,2039,1019,46001,2,3,0,10096,0,0,0,0,
95191,951911,2,86453,1239,775,969,1000,100,80,80,80,80,80,2064,1032,46001,2,3,0,10132,0,0,0,0,
95192,951921,2,87845,1247,780,975,1000,100,80,80,80,80,80,2089,1044,46001,2,3,0,10097,0,0,0,0,
95193,951931,1,84346,1220,764,955,1000,100,80,80,80,80,80,2039,1019,46001,2,3,0,10098,0,0,0,0,
95194,951941,3,86453,1239,775,969,1000,100,80,80,80,80,80,2064,1032,46001,2,3,0,10102,0,0,0,0,
95195,951951,3,86453,1239,775,969,1000,100,80,80,80,80,80,2064,1032,46001,2,3,0,10120,0,0,0,0,
95196,951961,3,87845,1247,780,975,1000,100,80,80,80,80,80,2089,1044,46001,2,3,0,10138,0,0,0,0,
95197,951971,3,92445,1298,813,1016,1000,100,80,80,80,80,80,2114,1057,46001,2,3,0,10139,0,0,0,0,
95198,951981,4,86453,1239,775,969,1000,100,80,80,80,80,80,2064,1032,46001,2,3,0,10105,0,0,0,0,
95199,951991,4,87845,1247,780,975,1000,100,80,80,80,80,80,2089,1044,46001,2,3,0,10123,0,0,0,0,
95200,952001,4,87845,1247,780,975,1000,100,80,80,80,80,80,2089,1044,46001,2,3,0,10106,0,0,0,0,
95201,952011,2,92445,1298,813,1016,1000,100,80,80,80,80,80,2114,1057,46001,2,3,0,10133,0,0,0,0,
95202,952021,5,93865,1305,818,1022,1000,100,80,80,80,80,80,2139,1069,46001,2,3,0,10108,0,0,0,0,
95203,952031,4,87845,1247,780,975,1000,100,80,80,80,80,80,2089,1044,46001,2,3,0,10123,0,0,0,0,
95204,952041,5,92445,1298,813,1016,1000,100,80,80,80,80,80,2114,1057,46001,2,3,0,10109,0,0,0,0,
95205,952051,2,92445,1298,813,1016,1000,100,80,80,80,80,80,2114,1057,46001,2,3,0,10133,0,0,0,0,
95206,952061,2,93865,1305,818,1022,1000,100,80,80,80,80,80,2139,1069,46001,2,3,0,10132,0,0,0,0,
95207,952071,2,93865,1305,818,1022,1000,100,80,80,80,80,80,2139,1069,46001,2,3,0,10097,0,0,0,0,
95208,952081,1,100825,1351,846,1058,1000,100,80,80,80,80,80,2239,1119,46001,2,3,0,10098,0,0,0,0,
95209,952091,3,92445,1298,813,1016,1000,100,80,80,80,80,80,2114,1057,46001,2,3,0,10102,0,0,0,0,
95210,952101,3,92445,1298,813,1016,1000,100,80,80,80,80,80,2114,1057,46001,2,3,0,10120,0,0,0,0,
95211,952111,3,92445,1298,813,1016,1000,100,80,80,80,80,80,2114,1057,46001,2,3,0,10138,0,0,0,0,
95212,952121,3,93865,1305,818,1022,1000,100,80,80,80,80,80,2139,1069,46001,2,3,0,10139,0,0,0,0,
95213,952131,4,93865,1305,818,1022,1000,100,80,80,80,80,80,2139,1069,46001,2,3,0,10105,0,0,0,0,
95214,952141,4,93865,1305,818,1022,1000,100,80,80,80,80,80,2139,1069,46001,2,3,0,10123,0,0,0,0,
95215,952151,4,93865,1305,818,1022,1000,100,80,80,80,80,80,2139,1069,46001,2,3,0,10106,0,0,0,0,
95216,952161,2,93865,1305,818,1022,1000,100,80,80,80,80,80,2139,1069,46001,2,3,0,10133,0,0,0,0,
95217,952171,5,95879,1321,828,1034,1000,100,80,80,80,80,80,2164,1082,46001,2,3,0,10108,0,0,0,0,
95218,952181,4,95879,1321,828,1034,1000,100,80,80,80,80,80,2164,1082,46001,2,3,0,10123,0,0,0,0,
95219,952191,5,95879,1321,828,1034,1000,100,80,80,80,80,80,2164,1082,46001,2,3,0,10109,0,0,0,0,
95220,952201,2,95879,1321,828,1034,1000,100,80,80,80,80,80,2164,1082,46001,2,3,0,10133,0,0,0,0,
95221,952211,6,95879,1321,828,1034,1000,100,80,80,80,80,80,2164,1082,46001,2,3,0,10111,0,0,0,0,
95222,952221,1,40000,1250,832,1040,1000,100,80,80,80,80,80,2189,1094,46001,1,2,0,10376,0,0,0,0,
95223,952231,2,40000,1250,832,1040,1000,100,80,80,80,80,80,2189,1094,46001,1,2,0,10325,0,0,0,0,
95224,952241,3,40000,1250,832,1040,1000,100,80,80,80,80,80,2189,1094,46001,1,2,0,10403,0,0,0,0,
95225,952251,4,40000,1250,832,1040,1000,100,80,80,80,80,80,2189,1094,46001,2,3,0,10298,0,0,0,0,
95226,952261,1,99361,1343,842,1052,1000,100,80,80,80,80,80,2214,1107,46001,2,3,0,10099,0,0,0,0,
95227,952271,2,99361,1343,842,1052,1000,100,80,80,80,80,80,2214,1107,46001,2,3,0,10096,0,0,0,0,
95228,952281,6,99361,1343,842,1052,1000,100,80,80,80,80,80,2214,1107,46001,2,3,0,10111,0,0,0,0,
95229,952291,1,99361,1343,842,1052,1000,100,80,80,80,80,80,2214,1107,46001,2,3,0,10099,0,0,0,0,
95230,952301,1,99361,1343,842,1052,1000,100,80,80,80,80,80,2214,1107,46001,2,3,0,10153,0,0,0,0,
95231,952311,1,100825,1351,846,1058,1000,100,80,80,80,80,80,2239,1119,46001,2,3,0,10100,0,0,0,0,
95232,952321,2,100825,1351,846,1058,1000,100,80,80,80,80,80,2239,1119,46001,2,3,0,10096,0,0,0,0,
95233,952331,2,100825,1351,846,1058,1000,100,80,80,80,80,80,2239,1119,46001,2,3,0,10132,0,0,0,0,
95234,952341,2,100825,1351,846,1058,1000,100,80,80,80,80,80,2239,1119,46001,2,3,0,10097,0,0,0,0,
95235,952351,1,100825,1351,846,1058,1000,100,80,80,80,80,80,2239,1119,46001,2,3,0,10098,0,0,0,0,
95236,952361,3,102889,1365,856,1070,1000,100,80,80,80,80,80,2264,1132,46001,2,3,0,10102,0,0,0,0,
95237,952371,3,102889,1365,856,1070,1000,100,80,80,80,80,80,2264,1132,46001,2,3,0,10120,0,0,0,0,
95238,952381,3,104375,1373,861,1076,1000,100,80,80,80,80,80,2289,1144,46001,2,3,0,10138,0,0,0,0,
95239,952391,3,102889,1365,856,1070,1000,100,80,80,80,80,80,2264,1132,46001,2,3,0,10139,0,0,0,0,
95240,952401,4,102889,1365,856,1070,1000,100,80,80,80,80,80,2264,1132,46001,2,3,0,10105,0,0,0,0,
95241,952411,4,104375,1373,861,1076,1000,100,80,80,80,80,80,2289,1144,46001,2,3,0,10123,0,0,0,0,
95242,952421,4,104375,1373,861,1076,1000,100,80,80,80,80,80,2289,1144,46001,2,3,0,10106,0,0,0,0,
95243,952431,2,106463,1387,870,1088,1000,100,80,80,80,80,80,2314,1157,46001,2,3,0,10133,0,0,0,0,
95244,952441,5,112462,1437,903,1129,1000,100,80,80,80,80,80,2364,1182,46001,2,3,0,10108,0,0,0,0,
95245,952451,4,100825,1351,846,1058,1000,100,80,80,80,80,80,2239,1119,46001,2,3,0,10123,0,0,0,0,
